t`s`float	v(rst)`V`float	v(clk)`V`float	v(d)`V`float	v(vdd!)`V`float	v(vss)`V`float
1.76401e-07	2.5	2.5	2.4993	2.49707	-0.00146414
1.76437e-07	2.5	2.5	2.49923	2.49758	-0.00121004
1.76483e-07	2.5	2.5	2.49915	2.49784	-0.00107879
1.76523e-07	2.5	2.5	2.49911	2.49841	-0.000793799
1.76567e-07	2.5	2.5	2.49911	2.49911	-0.000446731
1.76627e-07	2.5	2.5	2.49914	2.49968	-0.000157681
1.76688e-07	2.5	2.5	2.49919	2.49997	-1.68265e-05
1.76771e-07	2.5	2.5	2.49926	2.49992	-4.02603e-05
1.76854e-07	2.5	2.5	2.49917	2.49766	-0.00117049
1.76909e-07	2.5	2.5	2.49896	2.4955	-0.0022497
1.76963e-07	2.5	2.5	2.49861	2.49281	-0.00359462
1.77049e-07	2.5	2.5	2.49717	2.47449	-0.0127526
1.77109e-07	2.5	2.5	2.49405	2.45056	-0.0247199
1.77169e-07	2.5	2.5	2.48918	2.41744	-0.0412781
1.77239e-07	2.5	2.5	2.46611	2.29772	-0.101142
1.77276e-07	2.5	2.5	2.43626	2.28905	-0.105476
1.77313e-07	2.5	2.5	2.39423	2.31911	-0.090443
1.77388e-07	2.5	2.5	2.26609	2.58665	0.0433246
1.77448e-07	2.5	2.5	2.13618	2.78456	0.142278
1.77509e-07	2.5	2.5	1.99772	2.83487	0.167436
1.77576e-07	2.5	2.5	1.84714	2.70671	0.103354
1.77654e-07	2.5	2.5	1.67792	2.46207	-0.0189627
1.77735e-07	2.5	2.5	1.51544	2.29237	-0.103817
1.7781e-07	2.5	2.5	1.3793	2.31092	-0.0945392
1.77896e-07	2.5	2.5	1.23491	2.4733	-0.0133501
1.78003e-07	2.5	2.5	1.06215	2.64067	0.0703359
1.78084e-07	2.5	2.5	0.938152	2.62933	0.0646653
1.7818e-07	2.5	2.5	0.798681	2.50514	0.00257184
1.783e-07	2.5	2.5	0.647012	2.39818	-0.0509091
1.7839e-07	2.5	2.5	0.54971	2.43332	-0.0333397
1.78504e-07	2.5	2.5	0.443656	2.53937	0.0196856
1.78641e-07	2.5	2.5	0.334347	2.56839	0.0341937
1.78744e-07	2.5	2.5	0.266203	2.50193	0.000962663
1.788e-07	2.5	2.5	0.233971	2.46514	-0.0174277
1.78819e-07	2.5	2.34102	0.22408	2.45608	-0.0219598
1.78828e-07	2.5	2.27016	0.219717	2.45255	-0.0237246
1.78855e-07	2.5	2.0434	0.206329	2.4468	-0.0266008
1.78896e-07	2.5	1.70139	0.187669	2.44973	-0.0251341
1.7892e-07	2.5	1.49651	0.177288	2.45657	-0.0217158
1.78945e-07	2.5	1.29164	0.167504	2.46721	-0.0163946
1.78969e-07	2.5	1.09571	0.158595	2.47783	-0.011083
1.78992e-07	2.5	0.899791	0.150159	2.48992	-0.00503866
1.79007e-07	2.5	0.774355	0.144957	2.49713	-0.00143528
1.79022e-07	2.5	0.648919	0.139927	2.50431	0.00215268
1.79047e-07	2.5	0.441136	0.131913	2.51455	0.00727703
1.79063e-07	2.5	0.312103	0.127135	2.52009	0.0100428
1.79078e-07	2.5	0.183069	0.122508	2.52498	0.0124895
1.79098e-07	2.5	0.0189794	0.116824	2.52969	0.0148466
1.791e-07	2.5	0	0.116181	2.53012	0.0150623
1.79104e-07	2.5	0	0.115171	2.53155	0.0157759
1.79106e-07	2.5	0	0.114512	2.53245	0.016223
1.79112e-07	2.5	0	0.11284	2.53445	0.0172239
1.79131e-07	2.5	0	0.107828	2.53865	0.0193234
1.79153e-07	2.5	0	0.102045	2.54028	0.020142
1.79189e-07	2.5	0	0.0933804	2.53638	0.0181905
1.79229e-07	2.5	0	0.0841471	2.52441	0.0122068
1.79284e-07	2.5	0	0.0729307	2.50296	0.00148012
1.79361e-07	2.5	0	0.0597054	2.47992	-0.0100387
1.79463e-07	2.5	0	0.0459536	2.47891	-0.0105456
1.79585e-07	2.5	0	0.0338896	2.50472	0.00235885
1.79781e-07	2.5	0	0.0203804	2.51607	0.00803523
1.79937e-07	2.5	0	0.0132804	2.49348	-0.00326232
1.80193e-07	2.5	0	0.0067231	2.49275	-0.00362437
1.80384e-07	2.5	0	0.00440173	2.51053	0.00526335
1.80714e-07	2.5	0	0.00179697	2.49698	-0.00151187
1.80946e-07	2.5	0	0.00103192	2.49368	-0.00316079
1.81e-07	2.5	8.82326e-13	0.00100323	2.49873	-0.000634589
1.81022e-07	2.5	0.180499	0.00104285	2.50419	0.00209329
1.8103e-07	2.5	0.25159	0.00105696	2.50619	0.00309375
1.81057e-07	2.5	0.479082	0.00108174	2.51111	0.00555506
1.81117e-07	2.5	0.978381	0.00100261	2.51286	0.00642833
1.81154e-07	2.5	1.27994	0.000861661	2.50749	0.00374333
1.81181e-07	2.5	1.50702	0.000732304	2.50165	0.000823639
1.81208e-07	2.5	1.7341	0.000582999	2.49427	-0.00286736
1.81224e-07	2.5	1.86882	0.000509744	2.49076	-0.00461796
1.8124e-07	2.5	2.00354	0.000440794	2.48746	-0.0062723
1.81255e-07	2.5	2.1218	0.000395931	2.48546	-0.00727017
1.81269e-07	2.5	2.24005	0.000361776	2.48407	-0.0079651
1.81283e-07	2.5	2.35614	0.000344458	2.48373	-0.00813443
1.81297e-07	2.5	2.47222	0.000341272	2.48426	-0.00786817
1.813e-07	2.5	2.5	0.000342207	2.48447	-0.00776334
1.81305e-07	2.5	2.5	0.000331489	2.48386	-0.00806891
1.81308e-07	2.5	2.5	0.00032598	2.48358	-0.00821224
1.81316e-07	2.5	2.5	0.000314207	2.48309	-0.00845283
1.81328e-07	2.5	2.5	0.000304581	2.48295	-0.00852337
1.81347e-07	2.5	2.5	0.000307698	2.48382	-0.00808981
1.81365e-07	2.5	2.5	0.000334793	2.48629	-0.00685543
1.81386e-07	2.5	2.5	0.000393259	2.49091	-0.00454737
1.81409e-07	2.5	2.5	0.000480605	2.49755	-0.00122587
1.81455e-07	2.5	2.5	0.000630351	2.50935	0.00467684
1.8149e-07	2.5	2.5	0.000695473	2.5155	0.00774864
1.81538e-07	2.5	2.5	0.000686875	2.51795	0.00897566
1.81605e-07	2.5	2.5	0.000525518	2.51167	0.00583651
1.81749e-07	2.5	2.5	0.000122667	2.49135	-0.00432743
1.8191e-07	2.5	2.5	9.68964e-05	2.4914	-0.00429974
1.82105e-07	2.5	2.5	0.000325017	2.50837	0.00418261
1.8236e-07	2.5	2.5	0.000128706	2.50083	0.000416172
1.82588e-07	2.5	2.5	-1.77455e-05	2.49279	-0.00360284
1.82934e-07	2.5	2.5	0.000168676	2.50582	0.00291067
1.83245e-07	2.5	2.5	2.49799e-05	2.49923	-0.000383158
1.83573e-07	2.5	2.5	-1.95782e-05	2.49645	-0.00177271
1.838e-07	2.5	2.5	9.99742e-05	2.5043	0.00215187
1.83837e-07	2.5	2.1875	3.8769e-05	2.50031	0.000155349
1.83853e-07	2.5	2.05475	1.53901e-05	2.49884	-0.000579487
1.83904e-07	2.5	1.62995	-6.07907e-05	2.49385	-0.00307566
1.83949e-07	2.5	1.25754	-0.000117571	2.48988	-0.00506163
1.83975e-07	2.5	1.04334	-0.000142388	2.48796	-0.00601795
1.84e-07	2.5	0.829142	-0.000161481	2.48632	-0.00683847
1.84016e-07	2.5	0.702225	-0.000162974	2.486	-0.00699812
1.84031e-07	2.5	0.575309	-0.000159203	2.48602	-0.00699013
1.84055e-07	2.5	0.373652	-0.000133092	2.48735	-0.00632722
1.84066e-07	2.5	0.282201	-0.000110661	2.48868	-0.00565884
1.84077e-07	2.5	0.190749	-8.16226e-05	2.49048	-0.00476099
1.841e-07	2.5	0	-7.88009e-06	2.49507	-0.00246297
1.84111e-07	2.5	0	6.55317e-05	2.50004	2.18566e-05
1.84117e-07	2.5	0	0.000101928	2.50247	0.00123442
1.84136e-07	2.5	0	0.000208791	2.50951	0.00475554
1.84162e-07	2.5	0	0.000328178	2.51758	0.00879084
1.84199e-07	2.5	0	0.000419539	2.52437	0.0121867
1.84243e-07	2.5	0	0.000405056	2.52493	0.0124652
1.84302e-07	2.5	0	0.00022587	2.51545	0.00772563
1.8439e-07	2.5	0	-0.000121775	2.49462	-0.00268829
1.84502e-07	2.5	0	-0.000280051	2.48319	-0.00840301
1.84636e-07	2.5	0	-1.60157e-05	2.49745	-0.00127633
1.84818e-07	2.5	0	0.000210585	2.5123	0.00614777
1.8501e-07	2.5	0	-4.87247e-05	2.4978	-0.00110194
1.85247e-07	2.5	0	-0.000107844	2.49267	-0.00366712
1.85486e-07	2.5	0	0.000125572	2.50691	0.0034565
1.85819e-07	2.5	0	-3.17956e-05	2.49858	-0.000708087
1.86e-07	2.5	8.82326e-13	-8.59147e-05	2.4944	-0.0027987
1.86037e-07	2.5	0.3125	2.17385e-05	2.50153	0.000764934
1.86052e-07	2.5	0.433308	6.03612e-05	2.50404	0.0020215
1.86098e-07	2.5	0.819895	0.000115269	2.50757	0.00378433
1.86117e-07	2.5	0.978778	0.000102142	2.50671	0.00335368
1.86137e-07	2.5	1.13766	6.82202e-05	2.5045	0.00225008
1.86159e-07	2.5	1.32765	5.83834e-06	2.50038	0.000191675
1.86182e-07	2.5	1.51763	-8.21757e-05	2.49456	-0.00272066
1.86205e-07	2.5	1.71233	-0.000159832	2.48935	-0.0053233
1.86229e-07	2.5	1.90703	-0.000237889	2.48407	-0.00796362
1.86242e-07	2.5	2.01982	-0.000260169	2.48248	-0.00876132
1.86256e-07	2.5	2.13262	-0.000272195	2.48153	-0.00923516
1.8627e-07	2.5	2.25195	-0.000263551	2.4819	-0.00905169
1.86285e-07	2.5	2.37127	-0.00023637	2.48345	-0.00827589
1.863e-07	2.5	2.5	-0.000189147	2.48627	-0.0068655
1.86311e-07	2.5	2.5	-0.00017322	2.48693	-0.00653508
1.86316e-07	2.5	2.5	-0.000165337	2.4873	-0.00634987
1.86332e-07	2.5	2.5	-0.000132311	2.48914	-0.00542916
1.86348e-07	2.5	2.5	-8.71885e-05	2.4918	-0.0040983
1.86366e-07	2.5	2.5	-2.46278e-05	2.49567	-0.00216267
1.86387e-07	2.5	2.5	6.4736e-05	2.50139	0.000694702
1.86412e-07	2.5	2.5	0.000172658	2.50845	0.00422297
1.86457e-07	2.5	2.5	0.00030293	2.51743	0.00871488
1.86493e-07	2.5	2.5	0.00032912	2.51995	0.00997516
1.86542e-07	2.5	2.5	0.000259517	2.51685	0.00842743
1.86613e-07	2.5	2.5	4.61633e-05	2.50473	0.0023662
1.86753e-07	2.5	2.5	-0.000230099	2.48696	-0.00651928
1.86907e-07	2.5	2.5	-5.83045e-05	2.49557	-0.0022172
1.87122e-07	2.5	2.5	0.000171826	2.51034	0.00517232
1.87356e-07	2.5	2.5	-6.82263e-05	2.49674	-0.00163211
1.8761e-07	2.5	2.5	-7.50787e-05	2.49491	-0.00254277
1.87886e-07	2.5	2.5	0.000114497	2.50676	0.00338093
1.88282e-07	2.5	2.5	-7.2605e-05	2.49609	-0.00195536
1.8859e-07	2.5	2.5	-1.19622e-05	2.49875	-0.000622456
1.888e-07	2.5	2.5	7.73651e-05	2.50466	0.00233097
1.88838e-07	2.5	2.1875	3.54283e-06	2.49981	-9.5734e-05
1.88853e-07	2.5	2.05898	-2.4126e-05	2.49804	-0.000981693
1.88902e-07	2.5	1.6477	-0.00011586	2.49188	-0.00406114
1.88925e-07	2.5	1.46068	-0.000152856	2.48926	-0.00536945
1.88947e-07	2.5	1.27366	-0.000186903	2.48676	-0.00662025
1.88972e-07	2.5	1.06304	-0.000217115	2.48434	-0.00782912
1.88998e-07	2.5	0.852423	-0.000240272	2.48226	-0.00887073
1.89013e-07	2.5	0.726418	-0.0002419	2.48183	-0.00908713
1.89028e-07	2.5	0.600412	-0.000236927	2.48181	-0.00909318
1.89052e-07	2.5	0.400075	-0.000204737	2.48336	-0.00832223
1.89065e-07	2.5	0.294125	-0.000172011	2.48526	-0.00736953
1.89077e-07	2.5	0.188175	-0.000128423	2.48792	-0.00603978
1.891e-07	2.5	0	-3.13907e-05	2.49394	-0.00302951
1.89112e-07	2.5	0	5.7862e-05	2.49992	-3.81895e-05
1.89117e-07	2.5	0	0.000102022	2.50285	0.00142314
1.89136e-07	2.5	0	0.000233478	2.51148	0.00573758
1.89161e-07	2.5	0	0.000381826	2.52145	0.0107263
1.89198e-07	2.5	0	0.00050047	2.53017	0.0150867
1.89242e-07	2.5	0	0.000487427	2.53113	0.0155625
1.89302e-07	2.5	0	0.000269805	2.51961	0.0098074
1.89387e-07	2.5	0	-0.00015237	2.49431	-0.00284489
1.895e-07	2.5	0	-0.000364875	2.47908	-0.0104592
1.89629e-07	2.5	0	-5.52958e-05	2.4955	-0.00225141
1.89806e-07	2.5	0	0.000252761	2.51521	0.00760313
1.89986e-07	2.5	0	-3.24502e-05	2.49952	-0.000241288
1.90202e-07	2.5	0	-0.000168275	2.48949	-0.0052542
1.9043e-07	2.5	0	0.000122237	2.50666	0.003332
1.90705e-07	2.5	0	2.40092e-05	2.50223	0.00111271
1.90955e-07	2.5	0	-0.000116852	2.49276	-0.00361816
1.91e-07	2.5	8.82326e-13	-7.25611e-05	2.49514	-0.00243228
1.91018e-07	2.5	0.150298	1.17405e-07	2.49998	-7.56715e-06
1.91026e-07	2.5	0.21517	3.03945e-05	2.50196	0.000979898
1.91051e-07	2.5	0.42276	0.000110968	2.50715	0.00357401
1.91115e-07	2.5	0.955254	0.000142676	2.50925	0.00462603
1.9115e-07	2.5	1.25303	3.33157e-05	2.50214	0.00106807
1.91177e-07	2.5	1.47658	-8.5896e-05	2.49424	-0.00287882
1.91204e-07	2.5	1.70013	-0.000236936	2.48416	-0.00791988
1.91221e-07	2.5	1.84503	-0.000303347	2.47966	-0.010168
1.91239e-07	2.5	1.98992	-0.000359395	2.47582	-0.0120909
1.91253e-07	2.5	2.10612	-0.000369614	2.47493	-0.0125342
1.91267e-07	2.5	2.22232	-0.000357576	2.47545	-0.012274
1.91294e-07	2.5	2.44729	-0.000258823	2.4814	-0.00930112
1.913e-07	2.5	2.5	-0.000223392	2.48357	-0.00821269
1.9131e-07	2.5	2.5	-0.000183761	2.48578	-0.00710977
1.91314e-07	2.5	2.5	-0.000167671	2.48671	-0.00664724
1.91326e-07	2.5	2.5	-0.000115109	2.48987	-0.00506373
1.91343e-07	2.5	2.5	-3.13056e-05	2.49499	-0.00250491
1.91372e-07	2.5	2.5	9.81261e-05	2.50296	0.00148106
1.91389e-07	2.5	2.5	0.000158667	2.50676	0.00337826
1.91407e-07	2.5	2.5	0.000206263	2.5098	0.0049014
1.91448e-07	2.5	2.5	0.000275646	2.51473	0.00736579
1.9148e-07	2.5	2.5	0.000290397	2.51639	0.00819332
1.91521e-07	2.5	2.5	0.000257006	2.51536	0.0076789
1.91571e-07	2.5	2.5	0.000150782	2.50988	0.00494097
1.9163e-07	2.5	2.5	-1.031e-05	2.50056	0.000282449
1.91693e-07	2.5	2.5	-0.00015519	2.49099	-0.00450372
1.91716e-07	2.5	2.5	-0.000189255	2.48816	-0.00591879
1.9174e-07	2.5	2.5	-0.000212548	2.48573	-0.00713514
1.91784e-07	2.5	2.5	-0.000190804	2.48397	-0.00801598
1.91846e-07	2.5	2.5	-0.000360589	2.47649	-0.0117556
1.9189e-07	2.5	2.5	-0.0010122	2.45775	-0.021126
1.91951e-07	2.5	2.5	-0.002772	2.42659	-0.0367057
1.92011e-07	2.5	2.5	-0.000429577	2.27001	-0.114997
1.92069e-07	2.5	2.5	0.0200623	2.00221	-0.248895
1.92143e-07	2.5	2.5	0.0943771	1.7932	-0.353402
1.92196e-07	2.5	2.5	0.17686	1.8813	-0.309348
1.92255e-07	2.5	2.5	0.287901	2.10306	-0.198468
1.92313e-07	2.5	2.5	0.417334	2.29925	-0.100373
1.92379e-07	2.5	2.5	0.578466	2.4665	-0.016749
1.92464e-07	2.5	2.5	0.795798	2.60754	0.0537714
1.92567e-07	2.5	2.5	1.05497	2.69288	0.0964378
1.9266e-07	2.5	2.5	1.26867	2.70694	0.10347
1.92825e-07	2.5	2.5	1.58877	2.67745	0.0887243
1.92947e-07	2.5	2.5	1.77496	2.65154	0.0757717
1.93113e-07	2.5	2.5	1.96986	2.62512	0.0625604
1.93311e-07	2.5	2.5	2.13112	2.59421	0.0471033
1.9363e-07	2.5	2.5	2.27625	2.54621	0.0231027
1.938e-07	2.5	2.5	2.31668	2.51497	0.00748702
1.93837e-07	2.5	2.1875	2.32367	2.50712	0.00355777
1.93852e-07	2.5	2.06991	2.32626	2.50465	0.00232283
1.93897e-07	2.5	1.69363	2.33417	2.49811	-0.000943854
1.93942e-07	2.5	1.31709	2.34156	2.4941	-0.00294786
1.93967e-07	2.5	1.11155	2.34541	2.49246	-0.0037694
1.93991e-07	2.5	0.906004	2.34913	2.4912	-0.00439858
1.94006e-07	2.5	0.781425	2.35134	2.49105	-0.00447257
1.94021e-07	2.5	0.656847	2.35353	2.49125	-0.00437649
1.94033e-07	2.5	0.556546	2.35528	2.49167	-0.00416354
1.94045e-07	2.5	0.456245	2.35702	2.49233	-0.00383345
1.94059e-07	2.5	0.34103	2.35902	2.49376	-0.00311759
1.94073e-07	2.5	0.225815	2.36102	2.49579	-0.00210699
1.94091e-07	2.5	0.0748505	2.36368	2.49917	-0.000414104
1.941e-07	2.5	0	2.365	2.50094	0.000471269
1.9411e-07	2.5	0	2.3666	2.50494	0.00247237
1.94115e-07	2.5	0	2.36726	2.50655	0.00327343
1.94128e-07	2.5	0	2.36925	2.51075	0.00537602
1.94149e-07	2.5	0	2.37257	2.51623	0.00811357
1.94181e-07	2.5	0	2.37768	2.52172	0.0108577
1.94221e-07	2.5	0	2.38384	2.52442	0.0122101
1.94273e-07	2.5	0	2.39139	2.52328	0.0116425
1.94345e-07	2.5	0	2.40103	2.51739	0.0086934
1.94453e-07	2.5	0	2.4133	2.5082	0.00410125
1.94583e-07	2.5	0	2.4256	2.50318	0.00158951
1.94752e-07	2.5	0	2.43901	2.50393	0.00196459
1.94942e-07	2.5	0	2.45159	2.50517	0.00258616
1.95216e-07	2.5	0	2.46561	2.50337	0.00168373
1.95657e-07	2.5	0	2.48031	2.5015	0.000748542
1.96e-07	2.5	8.82326e-13	2.48726	2.50147	0.000735182
1.96038e-07	2.5	0.3125	2.48805	2.50508	0.00253894
1.96057e-07	2.5	0.471864	2.48845	2.50637	0.00318401
1.96118e-07	2.5	0.981828	2.48951	2.50336	0.00168113
1.96154e-07	2.5	1.2862	2.48985	2.49722	-0.00138863
1.96183e-07	2.5	1.52189	2.48991	2.49194	-0.00403048
1.96211e-07	2.5	1.75758	2.48978	2.48619	-0.00690344
1.96227e-07	2.5	1.88827	2.4897	2.48488	-0.0075598
1.96242e-07	2.5	2.01895	2.4896	2.48433	-0.0078374
1.96257e-07	2.5	2.14197	2.48954	2.48493	-0.00753319
1.96272e-07	2.5	2.26499	2.4895	2.48649	-0.00675288
1.96286e-07	2.5	2.38249	2.48951	2.48854	-0.00572986
1.963e-07	2.5	2.5	2.48956	2.49124	-0.00438033
1.96312e-07	2.5	2.5	2.4896	2.49192	-0.00403955
1.96319e-07	2.5	2.5	2.48962	2.49239	-0.00380535
1.96339e-07	2.5	2.5	2.48974	2.49461	-0.00269516
1.96357e-07	2.5	2.5	2.48991	2.49726	-0.00136854
1.96375e-07	2.5	2.5	2.49015	2.50039	0.000195641
1.96398e-07	2.5	2.5	2.49052	2.50414	0.00207191
1.96421e-07	2.5	2.5	2.49096	2.5073	0.00365028
1.96456e-07	2.5	2.5	2.49171	2.51018	0.00509097
1.96492e-07	2.5	2.5	2.49248	2.51101	0.00550374
1.96541e-07	2.5	2.5	2.49344	2.50992	0.0049592
1.96611e-07	2.5	2.5	2.49454	2.50628	0.00314169
1.96731e-07	2.5	2.5	2.4956	2.50064	0.000319966
1.96903e-07	2.5	2.5	2.49627	2.49835	-0.00082258
1.97121e-07	2.5	2.5	2.49698	2.50028	0.000141967
1.97438e-07	2.5	2.5	2.49808	2.50076	0.000379084
1.97863e-07	2.5	2.5	2.49891	2.49968	-0.000157589
1.98586e-07	2.5	2.5	2.49955	2.5003	0.000151958
1.988e-07	2.5	2.5	2.49969	2.50012	5.94307e-05
1.98837e-07	2.5	2.1875	2.49956	2.49746	-0.00127161
1.98853e-07	2.5	2.05797	2.4995	2.49658	-0.00170874
1.98903e-07	2.5	1.64346	2.49918	2.4933	-0.00334986
1.98925e-07	2.5	1.45799	2.49899	2.49188	-0.00405911
1.98947e-07	2.5	1.27252	2.49877	2.49049	-0.00475287
1.98972e-07	2.5	1.06351	2.49849	2.48893	-0.00553577
1.98997e-07	2.5	0.854498	2.49816	2.48737	-0.00631315
1.99013e-07	2.5	0.729002	2.49797	2.48694	-0.00652949
1.99028e-07	2.5	0.603506	2.49777	2.48674	-0.00662941
1.99039e-07	2.5	0.504204	2.49763	2.48689	-0.00655395
1.99051e-07	2.5	0.404901	2.49749	2.48727	-0.00636475
1.99062e-07	2.5	0.31889	2.49739	2.48807	-0.00596563
1.99072e-07	2.5	0.232878	2.49731	2.48921	-0.00539454
1.99092e-07	2.5	0.0676738	2.49721	2.49206	-0.0039698
1.991e-07	2.5	0	2.49719	2.49336	-0.00332201
1.99111e-07	2.5	0	2.49725	2.49721	-0.00139424
1.99116e-07	2.5	0	2.49728	2.49863	-0.000682563
1.99129e-07	2.5	0	2.49739	2.50236	0.00118177
1.9915e-07	2.5	0	2.49765	2.50721	0.0036051
1.99183e-07	2.5	0	2.49816	2.51196	0.00597784
1.99224e-07	2.5	0	2.49888	2.51427	0.00713456
1.99275e-07	2.5	0	2.49972	2.51332	0.00665936
1.99346e-07	2.5	0	2.50054	2.50855	0.00427563
1.99455e-07	2.5	0	2.50094	2.50111	0.000555127
1.99587e-07	2.5	0	2.50065	2.49739	-0.00130659
1.9976e-07	2.5	0	2.5002	2.49877	-0.000616446
1.99951e-07	2.5	0	2.50013	2.50067	0.000335516
2.00229e-07	2.5	0	2.5002	2.50016	7.92904e-05
2.00673e-07	2.5	0	2.50008	2.49968	-0.000158097
2.01e-07	2.5	1.10291e-12	2.50004	2.50018	9.12092e-05
2.01037e-07	2.5	0.3125	2.50026	2.50384	0.00192145
2.01056e-07	2.5	0.468412	2.50037	2.50514	0.0025706
2.01116e-07	2.5	0.96733	2.50055	2.50246	0.00122882
2.01153e-07	2.5	1.27288	2.50041	2.49656	-0.00172179
2.0118e-07	2.5	1.50374	2.50011	2.49137	-0.00431393
2.01208e-07	2.5	1.7346	2.49964	2.48556	-0.00721837
2.01224e-07	2.5	1.86943	2.49936	2.48398	-0.00800786
2.01241e-07	2.5	2.00426	2.49905	2.48314	-0.0084287
2.01255e-07	2.5	2.12383	2.49881	2.4836	-0.00820013
2.01269e-07	2.5	2.24341	2.49859	2.485	-0.00750135
2.01285e-07	2.5	2.3717	2.49842	2.48722	-0.00638765
2.013e-07	2.5	2.5	2.49831	2.49031	-0.00484365
2.01312e-07	2.5	2.5	2.49822	2.49128	-0.00435863
2.01318e-07	2.5	2.5	2.49819	2.49194	-0.00402904
2.01339e-07	2.5	2.5	2.49812	2.49492	-0.00254016
2.01359e-07	2.5	2.5	2.49813	2.49794	-0.00102819
2.01378e-07	2.5	2.5	2.49819	2.50036	0.000179441
2.01405e-07	2.5	2.5	2.49835	2.50319	0.00159422
2.01429e-07	2.5	2.5	2.49853	2.505	0.00249783
2.01455e-07	2.5	2.5	2.49875	2.50622	0.00310769
2.01487e-07	2.5	2.5	2.49905	2.50703	0.00351253
2.01528e-07	2.5	2.5	2.49942	2.50695	0.00347499
2.01582e-07	2.5	2.5	2.4998	2.50538	0.00268857
2.01612e-07	2.5	2.5	2.49994	2.50408	0.0020395
2.01642e-07	2.5	2.5	2.50003	2.50248	0.00123951
2.01698e-07	2.5	2.5	2.50006	2.49979	-0.000103762
2.01751e-07	2.5	2.5	2.49999	2.49846	-0.000769508
2.01809e-07	2.5	2.5	2.49986	2.49785	-0.00107343
2.01878e-07	2.5	2.5	2.49971	2.49784	-0.00107808
2.01953e-07	2.5	2.5	2.49959	2.4985	-0.000747962
2.02043e-07	2.5	2.5	2.49951	2.499	-0.000500717
2.02141e-07	2.5	2.5	2.49929	2.49674	-0.00163177
2.02196e-07	2.5	2.5	2.49899	2.4943	-0.0028496
2.02252e-07	2.5	2.5	2.49856	2.49102	-0.00448745
2.0234e-07	2.5	2.5	2.49684	2.46865	-0.0156749
2.02394e-07	2.5	2.5	2.49342	2.44292	-0.0285419
2.02448e-07	2.5	2.5	2.48821	2.40803	-0.0459853
2.02519e-07	2.5	2.5	2.46159	2.28803	-0.105983
2.02555e-07	2.5	2.5	2.43069	2.28901	-0.105495
2.02591e-07	2.5	2.5	2.38808	2.33085	-0.0845743
2.02667e-07	2.5	2.5	2.25375	2.61551	0.0577567
2.02724e-07	2.5	2.5	2.1285	2.79566	0.147831
2.02786e-07	2.5	2.5	1.99011	2.83413	0.167064
2.02853e-07	2.5	2.5	1.83836	2.6957	0.0978484
2.02934e-07	2.5	2.5	1.66508	2.4443	-0.0278487
2.03013e-07	2.5	2.5	1.50729	2.28782	-0.106092
2.03088e-07	2.5	2.5	1.36999	2.3162	-0.0919025
2.03175e-07	2.5	2.5	1.22479	2.48413	-0.00793301
2.03279e-07	2.5	2.5	1.05745	2.64243	0.0712126
2.0336e-07	2.5	2.5	0.932818	2.62723	0.0636139
2.03457e-07	2.5	2.5	0.79329	2.50158	0.000789667
2.03574e-07	2.5	2.5	0.645412	2.39836	-0.0508208
2.03665e-07	2.5	2.5	0.547536	2.43401	-0.0329954
2.03779e-07	2.5	2.5	0.441719	2.53949	0.0197459
2.038e-07	2.5	2.5	0.423805	2.5558	0.0278998
2.03808e-07	2.5	2.42972	0.416768	2.5588	0.0294022
2.03814e-07	2.5	2.38536	0.412341	2.56064	0.0303176
2.03831e-07	2.5	2.24539	0.398555	2.56493	0.0324675
2.03864e-07	2.5	1.96951	0.372193	2.56374	0.0318676
2.03905e-07	2.5	1.62123	0.340529	2.54569	0.0228452
2.03929e-07	2.5	1.42769	0.323777	2.53059	0.0152961
2.03952e-07	2.5	1.23416	0.307629	2.51187	0.0059356
2.03976e-07	2.5	1.03374	0.291616	2.49374	-0.00313017
2.04e-07	2.5	0.833333	0.2763	2.47518	-0.0124078
2.04017e-07	2.47913	0.694177	0.266274	2.46564	-0.0171781
2.04021e-07	2.47329	0.655276	0.263485	2.46307	-0.0184669
2.04036e-07	2.45462	0.530794	0.254746	2.45607	-0.0219643
2.04043e-07	2.44604	0.473613	0.250827	2.4536	-0.0231998
2.0405e-07	2.43746	0.416432	0.246967	2.4516	-0.0242016
2.04061e-07	2.42349	0.323264	0.240807	2.44968	-0.0251621
2.0408e-07	2.39985	0.165673	0.230741	2.44985	-0.0250758
2.04098e-07	2.37728	0.0152089	0.221529	2.4537	-0.0231495
2.041e-07	2.375	0	0.220619	2.45427	-0.022865
2.04103e-07	2.37135	0	0.219184	2.45605	-0.0219748
2.04105e-07	2.36868	0	0.218138	2.45735	-0.021324
2.0411e-07	2.36203	0	0.215553	2.46064	-0.0196824
2.04127e-07	2.34076	0	0.207473	2.47182	-0.0140891
2.0415e-07	2.31231	0	0.197098	2.48775	-0.00612524
2.04187e-07	2.26681	0	0.181434	2.512	0.0059998
2.04227e-07	2.21567	0	0.165045	2.53261	0.0163065
2.04282e-07	2.14738	0	0.144969	2.54332	0.0216593
2.04359e-07	2.05079	0	0.119879	2.5284	0.0141993
2.0448e-07	1.90013	0	0.0881876	2.48448	-0.00776216
2.04601e-07	1.7492	0	0.0647949	2.47265	-0.0136747
2.04741e-07	1.57383	0	0.0455998	2.50276	0.00138004
2.04918e-07	1.35304	0	0.0289751	2.51787	0.00893589
2.05078e-07	1.15246	0	0.0187188	2.49323	-0.00338649
